age,fnlwgt,education.num,hours.per.week
48,169324,9,32
47,302711,7,40
54,185042,2,40
21,188535,9,44
54,249322,13,50
62,103344,13,50
40,55363,9,40
51,96678,14,60
28,282398,10,40
35,260578,9,40
36,206951,13,45
32,127875,13,40
36,279485,9,38
29,128509,9,38
32,164197,13,60
39,143123,11,40
58,213975,11,40
18,170544,7,20
45,271828,13,20
21,34506,9,35
36,188834,5,50
26,262617,9,48
42,222884,13,40
32,373263,9,40
22,166371,10,40
29,176683,13,50
46,192793,10,40
17,277541,7,5
19,183041,7,24
36,51424,9,40
37,82540,5,70
27,259873,9,60
23,116830,8,50
32,732102,13,40
26,171114,11,35
24,196269,7,40
80,20101,9,32
55,368797,14,60
51,107123,4,40
46,72896,10,50
25,194954,10,15
68,233954,14,40
51,207449,13,55
42,98427,9,35
33,391122,9,30
48,435503,14,40
48,167009,10,48
75,101887,6,70
44,26669,12,99
23,227915,9,33
45,40690,10,75
35,148581,9,40
45,380127,13,40
22,103440,9,24
26,179772,13,45
17,53367,5,35
28,165030,10,50
18,311795,8,20
35,181705,9,40
34,198265,13,60
42,445382,13,45
46,305160,2,40
26,153434,9,24
40,184655,12,25
48,268234,9,50
37,758700,5,50
32,92003,13,40
33,167939,9,25
47,266860,10,65
20,237305,10,35
29,187649,9,40
40,134026,7,40
32,236770,10,50
36,164866,12,50
21,149809,12,40
34,176711,9,40
34,182401,12,40
43,124692,13,40
23,143062,9,40
36,99146,9,45
58,473836,4,45
46,354962,9,40
20,196745,10,16
24,275395,9,50
38,89202,10,40
21,296158,6,25
22,211678,9,40
22,496856,10,40
59,261232,7,40
28,132191,9,45
31,74501,9,30
48,192161,13,43
30,275632,9,45
55,147098,5,50
38,346766,9,40
30,101859,4,50
25,110978,12,37
25,73839,7,40
45,189890,12,38
66,22313,7,20
23,252153,10,28
41,162189,9,40
25,476334,9,48
42,147099,9,30
33,149184,15,50
57,181031,9,60
35,258339,15,55
24,90934,13,55
37,188069,9,40
42,29320,13,40
30,350979,9,40
37,195189,10,40
52,208302,9,30
54,128378,10,50
34,28053,13,25
19,106273,10,38
43,175526,10,40
54,115284,13,45
54,346014,10,40
21,51262,9,35
58,223400,13,20
49,59612,10,44
59,32855,4,70
32,302845,9,48
28,166481,4,40
65,88513,9,18
29,199116,9,40
42,68469,9,40
29,100764,13,45
33,193246,9,55
65,213477,14,28
41,203761,13,40
34,134886,9,35
32,171091,9,40
37,203828,5,40
35,103966,14,41
51,123011,14,35
24,289886,7,45
37,39606,11,40
39,183898,12,60
34,191291,10,40
21,99199,9,36
41,152529,13,40
39,242922,9,40
37,257588,9,40
25,240081,9,40
34,337587,10,50
39,85874,9,40
38,106838,9,40
31,32550,6,40
43,191765,9,35
24,289909,10,40
46,207677,9,30
33,29617,10,40
22,138513,10,40
24,198148,10,30
71,163293,15,2
38,31603,13,40
53,176059,14,50
37,126569,9,40
57,94429,9,40
27,91501,9,40
20,314422,9,30
33,295591,3,40
37,254202,13,50
22,183970,9,40
20,203240,12,30
27,335764,7,35
24,315476,12,40
41,144995,14,55
49,44671,12,40
31,1033222,10,40
24,235722,9,40
54,124865,10,35
22,270436,9,40
43,115323,13,40
63,236338,9,35
30,117393,9,40
41,289886,3,40
33,181091,6,35
50,221336,9,40
28,167536,12,40
27,210765,11,40
48,102359,13,60
45,80430,9,40
20,344394,10,30
24,248344,10,50
23,368739,13,40
20,131230,9,40
83,153183,13,55
29,301010,10,60
43,477983,9,40
43,133584,9,40
22,374116,9,36
20,42706,10,72
25,162687,8,40
18,391257,10,40
43,182437,13,45
46,177407,9,50
65,338316,10,40
42,167581,13,40
51,57698,9,40
31,284703,14,40
30,48458,10,40
40,184857,9,40
43,111949,9,35
38,32271,10,40
28,161087,10,45
63,20323,10,40
40,119225,11,40
43,176138,13,50
26,746432,9,48
51,84278,13,55
50,251585,13,55
24,203924,13,45
32,73621,10,42
62,176811,9,40
48,209182,1,40
35,30673,8,84
41,428499,7,50
49,185385,14,50
35,161637,16,40
26,302603,9,45
32,222205,10,40
29,349154,6,40
23,399022,9,35
62,183735,10,40
26,222539,10,40
55,90414,13,55
54,162439,9,98
25,182227,9,40
39,114544,13,45
38,65390,12,45
59,170988,9,55
29,84560,9,40
27,246372,9,40
46,206889,13,25
23,197666,10,24
72,298070,11,25
54,114674,10,40
37,111128,10,50
25,188119,9,40
46,159869,9,44
31,93106,11,40
31,78291,13,40
26,44308,13,40
32,296466,14,60
19,178811,9,40
60,193235,12,24
27,153475,13,40
55,322691,14,55
48,197683,10,40
31,331065,13,40
35,170092,9,20
26,151810,6,40
45,160724,9,40
45,312678,14,38
55,320835,13,50
47,332355,14,50
39,80004,9,40
58,121111,9,40
52,128272,9,14
28,199566,13,40
54,146834,9,45
43,184378,13,35
61,85194,10,25
42,259757,13,50
36,143385,10,40
30,44566,13,40
69,108196,6,40
21,206681,10,15
18,152182,10,25
43,310969,15,40
33,217235,9,20
28,196690,9,40
31,323055,9,50
82,147729,3,20
38,266645,14,60
40,349405,11,36
38,176101,13,40
45,53524,10,40
46,245724,10,50
39,150061,14,60
57,191318,14,40
54,511668,16,43
21,318987,11,40
40,331651,10,40
51,274502,4,48
36,209609,13,38
38,170861,10,40
41,97632,10,32
52,512103,10,40
54,398212,9,40
44,56651,13,52
39,283338,13,40
69,41419,4,20
31,56510,10,40
61,201273,10,40
37,222450,3,40
41,96741,12,40
20,243178,9,28
31,446512,10,40
35,240389,10,43
21,243842,9,40
30,207668,10,30
17,89821,7,10
24,284317,13,32
41,355918,9,40
25,248851,13,40
66,174995,12,30
48,200471,10,40
22,194829,13,30
60,525878,9,40
25,512771,5,45
47,159726,9,40
31,117526,10,45
32,86808,10,38
47,204377,10,20
26,433906,12,40
20,232577,10,40
39,93319,9,4
68,211584,10,40
21,190227,9,40
42,254817,10,40
28,185061,7,40
62,71467,13,55
32,167990,9,40
31,416415,9,45
34,114955,12,40
60,200235,11,40
27,183639,9,40
32,144064,13,40
25,390316,5,40
65,254413,10,40
32,111836,10,50
24,179203,8,55
23,221955,5,39
33,122116,9,45
48,199739,9,40
20,380544,12,20
27,472070,11,40
22,223019,9,20
52,236180,13,50
21,164920,10,40
35,54159,9,38
47,84735,14,20
42,24264,10,38
46,144351,14,40
52,95128,10,50
38,177305,13,38
42,27444,10,40
65,37092,11,25
53,217568,9,40
33,112115,13,45
32,209184,13,40
30,174201,10,40
26,157617,9,40
40,294708,9,40
36,54229,12,37
52,306108,9,40
58,41374,9,40
28,38309,13,40
28,277635,10,50
28,251905,15,40
30,76313,9,48
38,159179,10,50
32,454508,13,40
39,356838,9,12
37,126675,13,40
20,86143,10,30
41,188615,10,40
43,105188,9,40
60,282066,13,45
43,274731,13,40
35,187119,10,70
32,183801,9,40
36,109133,10,40
47,128796,9,40
47,182752,9,35
31,379798,10,40
29,175262,14,35
54,71344,14,50
46,149949,10,40
36,116554,13,40
46,198774,14,45
31,288825,9,40
56,48102,10,50
47,304133,10,45
20,174391,9,40
56,182273,9,40
28,188711,13,20
26,219760,9,16
58,235624,11,40
31,27856,9,8
25,201413,10,40
30,112650,9,40
52,89041,13,30
38,161016,10,32
47,162302,9,20
31,176711,9,38
45,153312,14,10
60,358893,13,40
48,245948,9,40
26,109193,10,40
52,224198,9,48
46,137547,9,40
82,240491,9,40
49,126268,13,50
33,209101,9,40
35,101709,9,60
34,314375,11,40
43,219424,13,50
17,130795,6,20
23,352139,10,24
67,411007,9,40
46,268281,13,40
39,183620,10,40
70,139889,10,70
53,77651,9,40
27,200733,9,55
42,166813,10,60
23,193586,10,40
42,146659,16,50
51,161482,9,38
25,157028,13,40
26,118497,9,50
43,158177,10,35
36,112271,9,40
28,535978,10,40
24,461678,10,50
17,99161,6,8
43,161240,9,45
25,254781,13,40
53,346253,9,35
51,165614,14,55
47,94809,11,45
27,169460,13,40
49,166809,13,40
32,113364,13,40
26,104614,13,40
43,88233,10,60
28,232945,9,30
39,393480,9,40
17,309504,6,24
26,463194,9,40
39,202683,13,40
52,44728,10,55
40,218995,10,42
19,129620,6,30
32,182691,9,60
43,183096,10,10
18,230875,7,40
66,101607,9,10
39,160120,10,40
46,357338,13,40
45,32356,13,51
24,141040,10,40
31,137290,13,55
32,48458,9,45
36,181065,12,40
54,174102,13,40
48,379883,14,40
24,22201,9,40
41,113324,11,70
47,33865,10,48
42,173628,13,40
29,370509,13,50
20,108887,10,25
34,321787,10,40
34,112115,10,40
67,247566,9,24
23,190273,13,40
31,132601,10,40
68,171933,4,40
28,75695,10,60
24,67804,9,40
32,107843,9,50
66,236879,1,40
22,231912,11,37
45,81132,10,55
52,132973,9,38
30,295612,9,40
50,161075,9,40
42,54611,10,40
37,95855,9,40
43,117915,14,40
17,193748,7,15
58,94429,10,40
22,117606,13,25
19,316797,4,45
57,192869,9,72
20,382153,10,25
33,313729,14,60
45,61885,14,37
56,67153,14,40
33,188467,9,40
32,115066,9,40
54,185407,10,40
37,289653,9,50
51,34361,10,20
33,281784,13,52
42,236323,9,40
45,112761,9,40
40,29762,10,60
47,140644,9,40
49,197332,10,60
41,47858,13,40
52,266529,10,45
24,413345,10,50
30,75573,13,45
69,165017,9,40
22,262819,10,40
24,488541,10,35
48,164423,9,40
36,108320,9,40
44,143368,10,55
21,596776,10,40
30,147596,10,40
51,441637,9,40
48,40666,9,40
24,170277,9,35
27,188171,6,60
46,35961,12,25
28,159001,9,30
53,276369,9,45
41,106900,13,42
25,261979,9,40
43,308498,9,40
57,190942,2,30
51,163052,9,40
36,218490,11,60
34,157747,9,45
26,491862,11,40
45,271962,13,40
56,160829,9,46
31,117963,16,40
54,213092,9,40
23,32950,13,40
44,108438,6,40
73,173047,13,15
55,254949,9,40
29,137618,10,41
45,408773,10,40
53,321865,15,60
44,248249,4,50
58,142326,13,50
39,150057,14,50
45,362883,10,40
55,104724,16,40
35,179668,10,40
42,230624,6,40
40,116632,13,40
64,339321,13,24
59,178353,9,50
46,166181,10,36
19,53220,9,40
29,103628,10,40
79,183686,13,20
60,320376,4,40
49,236586,9,40
28,791084,10,50
51,215404,13,40
36,105021,13,55
48,148549,13,50
27,65308,9,50
51,118793,13,70
36,331395,11,40
61,227232,13,30
54,147863,11,40
21,237651,10,35
56,136472,4,48
35,185325,13,50
22,134746,6,40
60,97030,13,35
23,330571,13,25
31,189269,9,40
30,207564,10,40
22,459463,8,50
23,213115,9,40
36,287658,9,40
19,472807,2,52
41,70092,10,38
48,218835,14,50
39,177181,4,40
27,183802,9,40
42,147251,10,36
18,145005,10,20
23,528616,3,40
25,141876,9,45
41,26598,9,40
41,73199,13,40
45,207540,16,40
33,143851,13,40
60,103344,9,40
26,391349,13,40
31,111567,13,70
25,181576,10,55
38,194630,13,43
23,265077,11,40
29,196912,13,40
22,99199,10,20
40,96129,11,40
41,209344,9,40
26,184120,13,50
34,202450,9,55
44,467799,9,40
46,33842,10,40
26,34803,9,40
48,167967,9,40
57,139452,9,16
23,115326,10,20
38,161141,10,45
34,165737,14,43
58,100960,9,50
26,302097,9,48
54,219737,9,37
32,207172,10,40
58,258883,13,60
21,256356,7,40
40,242521,11,40
57,103529,14,38
23,200967,9,10
32,151053,10,40
42,153160,9,40
39,150125,12,40
54,108435,10,30
33,108116,9,40
54,127455,10,48
27,135308,13,40
29,250679,9,40
25,175128,9,40
36,135289,9,45
26,77661,13,40
56,142182,11,45
42,270721,13,32
60,63296,14,40
49,43348,14,40
75,125197,9,26
24,228613,7,40
47,178341,13,60
42,204235,10,40
27,191129,10,40
23,256211,10,24
19,201743,10,15
43,35824,14,40
25,211424,13,40
51,196504,9,38
26,176520,9,53
30,341346,7,40
39,103710,9,60
38,123983,13,40
66,142624,12,40
42,191765,9,40
18,162840,8,20
42,255675,10,40
28,55360,10,40
37,239171,9,40
39,239119,14,40
38,119992,10,40
85,115364,9,35
35,177102,9,40
68,165017,9,40
30,185336,10,37
37,35330,9,42
29,164040,9,40
19,151506,9,30
45,239093,10,40
54,21698,13,40
37,154641,9,86
24,220323,10,40
44,181344,10,38
90,51744,9,40
25,122075,13,50
23,335453,13,20
25,66935,9,35
26,173992,10,45
31,109428,12,40
18,189487,10,35
55,182273,10,40
31,145791,11,40
28,270887,12,65
48,175221,9,40
37,185359,9,40
25,259688,7,50
31,159737,9,58
35,45607,10,40
27,384308,10,45
30,154950,13,72
49,311671,10,40
18,40293,9,40
47,202322,3,40
30,312767,9,40
56,169133,9,50
33,169973,11,40
46,145290,10,40
71,210673,9,28
37,191137,12,25
27,292120,9,45
30,231826,10,40
42,224203,10,40
29,156819,12,35
42,331651,14,50
19,91928,10,35
44,567788,3,40
49,274720,9,40
29,77009,7,42
25,227886,13,40
43,25005,14,12
30,87418,13,45
49,120629,13,60
23,268145,13,45
39,99065,10,39
42,31387,16,40
39,365739,9,40
57,65080,9,50
66,180211,13,30
24,192201,10,20
41,124956,13,90
24,228424,9,40
26,108019,9,40
25,129784,10,40
50,100109,13,45
42,211915,10,40
26,386949,9,25
49,246739,10,45
35,320305,9,32
58,165695,9,70
17,294485,6,30
33,156015,13,40
18,276540,8,15
55,116878,16,30
24,223515,9,45
31,382368,7,40
37,177974,10,70
62,114045,9,35
27,205440,6,40
34,219619,9,40
34,197886,13,60
26,293984,6,40
38,206535,10,50
44,188331,10,38
19,304469,6,25
27,263614,12,45
72,203289,10,35
19,266255,9,40
47,34845,13,45
20,241951,9,45
39,42044,7,40
58,275859,9,52
37,137314,9,60
42,106698,10,32
44,160943,9,40
39,65027,10,43
48,317360,14,40
50,269095,13,40
22,64292,13,43
28,208249,10,24
20,115057,10,40
61,197286,5,40
40,200479,11,40
39,185099,13,48
36,89508,15,40
32,198452,9,40
25,333677,9,36
23,157951,10,50
53,47396,9,40
52,90363,15,35
53,133436,4,40
39,174242,13,60
43,60001,13,44
46,332727,10,40
41,96635,9,60
22,239806,11,40
40,346964,9,40
58,306233,13,40
19,203061,10,25
63,264600,6,45
31,265509,11,32
59,197148,9,24
20,186849,9,40
53,174102,4,50
32,171111,13,37
35,182898,9,40
40,145160,10,43
34,228873,16,45
43,223277,10,40
23,141323,10,40
47,120131,9,40
30,425627,10,40
33,262042,9,40
62,39610,10,80
30,101345,13,55
30,186420,13,35
35,184655,7,50
38,245090,9,40
41,70645,14,55
41,101739,12,50
51,154949,9,40
38,187411,9,40
53,22154,10,40
40,105794,15,50
60,187458,4,40
46,166003,7,40
36,373952,6,40
49,362795,14,80
33,174201,9,40
33,141490,9,45
18,298860,8,20
37,176293,10,30
32,127651,9,40
34,158040,13,45
18,153405,7,25
47,235986,9,50
36,166880,9,70
36,214604,13,42
34,188682,13,40
56,323639,14,25
44,59474,9,40
44,151089,13,50
24,410439,10,15
36,398931,13,50
58,81973,10,40
33,254935,10,45
48,193188,13,40
28,209801,5,40
31,254293,10,40
34,56121,7,40
44,165108,14,40
23,56402,10,30
50,248619,9,40
29,356089,13,40
20,155818,9,20
43,145441,13,50
24,432376,13,40
31,507875,5,43
36,113481,9,40
26,416577,9,45
38,283122,9,40
26,272986,12,8
23,126945,13,40
45,543922,14,48
36,223789,14,45
41,351350,10,40
47,39986,13,40
33,258498,10,60
25,362826,9,45
48,105838,13,45
51,160724,16,99
33,101562,14,40
65,24824,9,40
25,192149,13,40
27,150296,9,32
33,145434,7,40
40,239708,7,55
50,189811,13,40
65,139272,13,60
46,384795,13,32
39,193689,10,40
34,287737,10,40
30,257295,10,40
45,116360,9,35
18,338836,9,20
37,83893,11,40
60,130684,10,55
47,149700,14,35
25,184698,6,40
37,199753,10,35
58,197114,7,40
28,161607,10,45
45,91044,14,15
29,354558,9,60
44,267790,5,40
40,261497,9,35
47,39986,13,40
36,200352,13,45
37,108366,13,46
24,133520,10,15
23,107801,13,20
43,240504,10,70
41,37997,8,84
20,447488,5,30
46,157991,11,40
26,112754,11,65
33,202642,13,40
25,203871,11,40
57,361324,6,40
40,187376,10,60
32,47932,9,40
23,51985,9,38
40,92036,9,40
19,301747,9,30
41,363591,11,40
41,154076,10,50
56,298695,4,48
55,110490,13,60
56,132026,13,45
18,83492,4,40
24,258700,3,40
39,365739,10,40
26,238367,9,40
48,36177,9,45
25,231357,9,40
63,213945,13,40
29,121523,7,60
25,194352,13,44
35,182898,9,40
60,160625,10,47
45,220213,9,40
50,276241,13,40
39,194668,9,16
25,105693,13,40
56,202220,10,38
34,105493,14,40
29,244473,13,40
57,182062,6,40
21,41183,10,20
54,197184,13,38
43,83411,10,50
65,169047,9,10
30,252646,10,20
51,284211,9,35
43,271807,10,40
33,119033,5,40
53,189511,9,40
37,323155,2,85
51,25031,10,10
29,82910,10,40
35,119272,13,55
34,203051,13,27
28,259840,13,60
62,224520,9,90
50,215990,9,40
63,154675,9,40
32,177794,14,40
40,84136,9,25
21,196508,10,40
18,338632,7,16
24,233499,10,40
41,384508,13,40
49,215096,5,20
32,515629,9,40
60,39952,5,37
28,67218,4,40
32,131224,9,40
34,203463,10,40
43,193459,10,60
26,192652,13,40
50,271262,9,40
52,77336,11,40
54,230387,9,35
36,217414,10,55
58,274917,14,15
25,251915,13,40
54,292673,2,35
31,118901,13,45
47,151584,15,60
35,379959,9,40
24,69640,13,40
40,110622,15,40
41,327723,9,40
40,104892,13,40
44,179136,9,40
23,347292,9,40
42,222596,9,40
54,182388,9,35
40,238329,13,45
27,491421,3,50
28,201861,10,45
55,98545,6,40
64,134378,14,50
47,129513,13,60
25,133373,9,40
27,258768,13,40
46,166546,10,24
42,328239,10,40
53,157881,10,60
35,117166,13,50
51,88528,12,99
37,105813,11,40
44,79864,14,20
37,181553,9,50
28,115549,10,60
60,98350,10,60
39,61343,6,60
33,173858,13,40
44,203943,13,35
58,104333,10,40
39,484475,7,40
21,99199,14,15
21,186314,9,40
34,290763,9,40
41,359696,13,60
49,275074,13,60
23,144165,13,30
20,24967,9,47
20,172232,9,48
43,346321,14,45
37,103986,13,39
59,81107,10,80
51,205884,10,40
38,128033,10,60
20,163965,9,40
19,112432,10,10
25,456604,7,40
57,79830,9,40
50,174655,10,45
21,286853,9,35
36,127809,9,30
37,240837,9,30
40,347890,13,40
31,100252,13,70
36,184456,13,55
45,123283,9,15
30,122889,14,50
44,35910,13,56
48,327886,16,50
41,193524,12,40
44,469454,11,48
39,191342,13,40
38,187999,13,45
19,219867,9,35
27,150025,3,40
26,114483,9,40
31,96480,9,50
31,168387,13,40
47,214702,9,37
45,273194,9,35
47,250170,9,40
31,114691,9,40
43,214781,14,45
21,32639,10,20
35,265954,13,40
47,165937,9,50
56,155657,4,20
38,34364,14,40
73,300404,10,6
30,67072,13,60
29,220419,13,56
22,264102,10,39
21,219137,6,25
35,142282,10,25
42,289636,9,46
56,124137,9,41
61,137733,10,25
55,144071,13,18
44,222635,3,40
64,182979,9,40
49,52590,9,40
17,168807,4,45
29,267989,9,45
53,113176,9,40
41,202980,9,4
25,297154,9,40
40,155972,9,60
30,145714,11,40
56,76142,9,40
23,409230,13,25
30,158688,9,40
60,180418,7,40
37,99151,9,40
48,101299,9,40
50,234037,9,58
21,194096,10,40
31,209538,6,40
47,239321,13,40
35,196178,9,40
33,119913,11,40
35,300681,9,35
28,31842,13,40
29,663394,9,40
24,123160,14,10
28,337378,9,40
47,238185,13,40
17,173497,7,15
48,362883,9,60
45,90803,10,40
49,116338,9,60
25,359985,3,33
32,198068,9,60
19,169853,9,24
32,193231,9,40
60,184362,9,25
21,308237,3,40
49,142287,10,50
32,328060,5,40
22,184813,10,40
40,379919,10,40
63,200127,9,40
18,131180,7,16
45,334039,10,40
56,199713,5,40
45,187901,9,44
90,46786,13,15
50,287598,10,70
34,196385,11,40
47,298130,9,40
42,255667,10,50
26,39014,8,40
33,348491,10,40
34,62124,9,40
66,197816,13,40
73,336007,9,40
51,115025,9,40
44,163215,8,40
19,283033,7,40
49,84298,10,40
34,157289,10,40
56,196307,13,20
25,324609,9,40
64,165479,9,5
41,185057,14,40
34,424988,9,45
55,184882,11,50
47,72880,14,40
62,197218,9,18
45,34091,13,38
47,199058,13,60
26,212798,13,45
28,138692,10,50
25,258379,13,32
40,137421,9,60
26,151626,13,45
46,73434,14,45
32,440129,10,38
44,267717,14,42
24,450695,12,35
37,96330,10,40
36,191335,10,56
27,131679,11,40
46,138370,4,40
19,194205,10,40
25,150062,10,45
42,78765,10,45
39,154641,9,50
37,116554,14,70
28,71733,10,15
30,185177,7,49
36,231037,4,40
58,259216,5,40
30,59951,10,40
19,220101,10,40
55,89182,8,40
33,111994,10,45
30,291951,9,40
38,112847,15,40
40,224232,13,40
39,318918,13,40
52,168539,9,40
53,215990,10,35
49,31264,9,35
35,84848,10,40
59,146391,11,40
30,78530,9,65
23,112683,10,12
53,104413,9,20
19,137578,9,53
45,140644,9,40
47,339863,9,45
43,193672,9,40
23,177087,7,35
30,189620,10,40
65,115880,16,40
55,222615,14,60
37,213008,11,40
19,47577,10,50
51,147954,9,38
46,102076,9,25
38,153066,14,45
32,206051,10,50
18,215110,9,40
26,124111,12,36
18,89478,10,20
57,142714,10,38
22,206861,10,40
45,214068,16,50
33,172498,10,40
52,108083,14,50
41,115849,9,40
23,202284,13,20
38,154669,9,60
27,208577,9,50
31,189265,9,40
54,103179,16,50
35,236910,13,60
58,206532,9,50
38,102350,10,40
46,102628,14,40
21,82847,10,50
55,145214,9,40
40,198790,7,30
41,146659,10,40
27,190391,10,40
60,53707,9,40
24,267945,13,40
48,152953,4,32
62,82388,9,40
35,310290,9,40
73,96262,9,40
47,114459,14,45
39,192251,6,60
23,160968,10,10
62,159699,13,38
28,119545,10,50
34,346034,13,40
18,207438,9,40
32,117927,10,40
21,198431,9,40
40,286370,4,40
40,257364,10,45
36,147548,9,85
54,33863,9,40
20,247794,9,84
39,105813,9,40
53,103950,14,40
20,100605,9,40
29,535978,10,45
59,188003,13,50
38,320305,4,40
24,48343,7,40
38,165930,9,40
39,108140,14,50
24,236769,4,40
49,155489,13,40
21,78170,9,42
33,82393,9,40
35,204527,14,50
39,327164,14,45
46,383384,9,40
51,155963,10,55
60,106118,9,70
40,191342,13,40
41,82393,13,50
27,394927,13,55
36,187098,9,40
38,182526,13,40
36,226947,13,40
30,251825,12,40
38,379485,12,45
46,173613,9,40
30,208068,9,40
23,348420,13,40
51,54342,15,60
52,284329,10,45
25,511331,13,38
48,101233,11,15
38,32837,13,56
42,109912,10,40
44,138077,13,32
49,122584,4,40
19,196119,9,35
28,273269,10,40
36,29984,8,40
31,137952,10,40
22,142566,9,40
55,92215,9,40
37,86551,13,50
41,309056,16,50
54,196307,6,40
43,188280,14,40
25,108301,9,20
39,410034,9,40
59,395736,9,40
59,165315,13,43
59,214865,9,50
30,203258,9,35
33,199046,13,40
47,218676,14,45
32,27051,13,44
29,423158,10,40
40,180123,9,40
51,124963,13,40
32,162604,9,40
27,101709,9,40
35,145704,9,35
66,112376,4,40
27,150958,3,48
26,166295,13,41
33,63079,9,40
62,88055,13,40
33,200289,14,19
27,553473,13,48
36,150057,10,65
38,161141,10,48
21,313873,3,40
28,210313,6,40
46,128460,6,40
61,151459,6,38
51,97005,4,40
27,704108,13,50
66,102663,4,50
20,41432,10,46
51,162944,9,40
22,199555,10,25
38,22245,9,60
38,63509,9,40
28,175796,12,40
24,32921,10,50
38,168055,11,40
40,103789,12,32
43,134782,12,30
35,101978,9,50
20,162688,11,40
22,274103,13,10
44,57233,10,45
34,62396,13,62
58,92141,12,40
49,30219,9,40
80,249983,4,24
34,226872,13,40
54,383365,13,70
46,55720,14,45
44,105862,10,70
62,192515,9,40
21,306114,10,20
38,239397,4,36
81,136063,9,30
31,256362,13,50
57,173090,9,32
68,336329,9,10
44,195545,9,40
33,162930,13,50
34,221167,12,40
30,112139,9,40
58,126991,9,20
28,125321,9,40
38,37778,9,60
38,129573,14,40
20,197752,10,40
23,293565,6,40
39,77005,14,40
31,49923,9,40
53,150980,10,40
29,145011,10,40
38,235379,12,36
32,174215,13,60
30,44419,10,40
31,59496,10,50
47,278900,9,40
38,180342,13,40
48,108557,13,40
28,137898,12,35
51,42017,10,40
39,76417,14,40
45,117310,13,46
43,99185,9,58
30,398662,9,40
61,140300,9,44
50,237868,14,50
41,225193,9,40
26,176729,13,45
53,233165,9,60
49,59380,10,40
46,117310,12,40
26,36201,13,50
50,95469,9,45
32,110331,9,65
44,45093,9,70
22,67234,9,60
43,174575,13,45
43,416338,13,50
51,82578,14,38
22,288132,10,35
22,361138,9,50
50,401118,9,50
46,168796,13,55
25,171114,9,48
36,104858,10,56
24,72143,13,20
20,164922,9,40
25,154941,13,40
31,304212,10,45
33,111985,10,58
46,161337,10,40
38,172538,13,40
38,289148,9,40
